kbpedia_id,s,p,o,
http://kbpedia.org/kko/rc/World,World,owl:equivalentClass,http://www.wikidata.org/entity/Q16502,Q16502
http://kbpedia.org/kko/rc/WorldAmateurBoxingChampionship,WorldAmateurBoxingChampionship,owl:equivalentClass,http://www.wikidata.org/entity/Q246747,Q246747
http://kbpedia.org/kko/rc/WorldBankGroup,WorldBankGroup,owl:equivalentClass,http://www.wikidata.org/entity/Q320863,Q320863
http://kbpedia.org/kko/rc/WorldChampionship,WorldChampionship,owl:equivalentClass,http://www.wikidata.org/entity/Q1344963,Q1344963
http://kbpedia.org/kko/rc/WorldChampionshipsInAthleticsDecathlon,WorldChampionshipsInAthleticsDecathlon,owl:equivalentClass,http://www.wikidata.org/entity/Q14557539,Q14557539
http://kbpedia.org/kko/rc/WorldChampionshipsInAthleticsHeptathlon,WorldChampionshipsInAthleticsHeptathlon,owl:equivalentClass,http://www.wikidata.org/entity/Q8508624,Q8508624
http://kbpedia.org/kko/rc/WorldChampionsInTableFootball,WorldChampionsInTableFootball,owl:equivalentClass,http://www.wikidata.org/entity/Q13307732,Q13307732
http://kbpedia.org/kko/rc/WorldCuisine,WorldCuisine,owl:equivalentClass,http://www.wikidata.org/entity/Q17054362,Q17054362
http://kbpedia.org/kko/rc/WorldCupCompetition,WorldCupCompetition,owl:equivalentClass,http://www.wikidata.org/entity/Q19317,Q19317
http://kbpedia.org/kko/rc/WorldDigitalLibrary,WorldDigitalLibrary,owl:equivalentClass,http://www.wikidata.org/entity/Q475225,Q475225
http://kbpedia.org/kko/rc/WorldEconomicForum,WorldEconomicForum,owl:equivalentClass,http://www.wikidata.org/entity/Q170418,Q170418
http://kbpedia.org/kko/rc/WorldFantasyAward,WorldFantasyAward,owl:equivalentClass,http://www.wikidata.org/entity/Q594886,Q594886
http://kbpedia.org/kko/rc/WorldFantasyConventionAward,WorldFantasyConventionAward,owl:equivalentClass,http://www.wikidata.org/entity/Q8035705,Q8035705
http://kbpedia.org/kko/rc/WorldFederationOfTradeUnions,WorldFederationOfTradeUnions,owl:equivalentClass,http://www.wikidata.org/entity/Q748999,Q748999
http://kbpedia.org/kko/rc/WorldForestry,WorldForestry,owl:equivalentClass,http://www.wikidata.org/entity/Q8953981,Q8953981
http://kbpedia.org/kko/rc/WorldFusion,WorldFusion,owl:equivalentClass,http://www.wikidata.org/entity/Q205049,Q205049
http://kbpedia.org/kko/rc/WorldHealthOrganization,WorldHealthOrganization,owl:equivalentClass,http://www.wikidata.org/entity/Q7817,Q7817
http://kbpedia.org/kko/rc/WorldHeritageSite,WorldHeritageSite,owl:equivalentClass,http://www.wikidata.org/entity/Q9259,Q9259
http://kbpedia.org/kko/rc/WorldIndoorBowlsChampionship,WorldIndoorBowlsChampionship,owl:equivalentClass,http://www.wikidata.org/entity/Q8953071,Q8953071
http://kbpedia.org/kko/rc/WorldIntellectualPropertyOrganization,WorldIntellectualPropertyOrganization,owl:equivalentClass,http://www.wikidata.org/entity/Q177773,Q177773
http://kbpedia.org/kko/rc/WorldMap,WorldMap,owl:equivalentClass,http://www.wikidata.org/entity/Q653848,Q653848
http://kbpedia.org/kko/rc/WorldMeteorologicalOrganization,WorldMeteorologicalOrganization,owl:equivalentClass,http://www.wikidata.org/entity/Q170424,Q170424
http://kbpedia.org/kko/rc/WorldNakedBikeRide,WorldNakedBikeRide,owl:equivalentClass,http://www.wikidata.org/entity/Q986161,Q986161
http://kbpedia.org/kko/rc/WorldOfOutlaws,WorldOfOutlaws,owl:equivalentClass,http://www.wikidata.org/entity/Q2610359,Q2610359
http://kbpedia.org/kko/rc/WorldOutdoorBowlsChampionship,WorldOutdoorBowlsChampionship,owl:equivalentClass,http://www.wikidata.org/entity/Q25047564,Q25047564
http://kbpedia.org/kko/rc/WorldPeace,WorldPeace,owl:equivalentClass,http://www.wikidata.org/entity/Q238651,Q238651
http://kbpedia.org/kko/rc/WorldPopulation,WorldPopulation,owl:equivalentClass,http://www.wikidata.org/entity/Q11188,Q11188
http://kbpedia.org/kko/rc/WorldRecord,WorldRecord,owl:equivalentClass,http://www.wikidata.org/entity/Q688615,Q688615
http://kbpedia.org/kko/rc/WorldSeries,WorldSeries,owl:equivalentClass,http://www.wikidata.org/entity/Q265538,Q265538
http://kbpedia.org/kko/rc/WorldSeriesChampionSeason,WorldSeriesChampionSeason,owl:equivalentClass,http://www.wikidata.org/entity/Q8953165,Q8953165
http://kbpedia.org/kko/rc/WorldSeriesOfFootball190203,WorldSeriesOfFootball190203,owl:equivalentClass,http://www.wikidata.org/entity/Q8036190,Q8036190
http://kbpedia.org/kko/rc/WorldTourismOrganization,WorldTourismOrganization,owl:equivalentClass,http://www.wikidata.org/entity/Q61923,Q61923
http://kbpedia.org/kko/rc/WorldTradeCenter,WorldTradeCenter,owl:equivalentClass,http://www.wikidata.org/entity/Q11235,Q11235
http://kbpedia.org/kko/rc/WorldTradeOrganization,WorldTradeOrganization,owl:equivalentClass,http://www.wikidata.org/entity/Q7825,Q7825
http://kbpedia.org/kko/rc/WorldTradeOrganizationAgreement,WorldTradeOrganizationAgreement,owl:equivalentClass,http://www.wikidata.org/entity/Q15095970,Q15095970
http://kbpedia.org/kko/rc/WorldTradeOrganizationMemberEconomy,WorldTradeOrganizationMemberEconomy,owl:equivalentClass,http://www.wikidata.org/entity/Q7832243,Q7832243
http://kbpedia.org/kko/rc/WorldUniversityBoxingChampionship,WorldUniversityBoxingChampionship,owl:equivalentClass,http://www.wikidata.org/entity/Q7832229,Q7832229
http://kbpedia.org/kko/rc/WorldWarI,WorldWarI,owl:equivalentClass,http://www.wikidata.org/entity/Q361,Q361
http://kbpedia.org/kko/rc/WorldWarII,WorldWarII,owl:equivalentClass,http://www.wikidata.org/entity/Q362,Q362
http://kbpedia.org/kko/rc/WorldWarIICaribbeanSeaOperation,WorldWarIICaribbeanSeaOperation,owl:equivalentClass,http://www.wikidata.org/entity/Q8344085,Q8344085
http://kbpedia.org/kko/rc/WorldWarIIFieldArtillery,WorldWarIIFieldArtillery,owl:equivalentClass,http://www.wikidata.org/entity/Q8953321,Q8953321
http://kbpedia.org/kko/rc/WorldWarIIFighterAircraft,WorldWarIIFighterAircraft,owl:equivalentClass,http://www.wikidata.org/entity/Q7405322,Q7405322
http://kbpedia.org/kko/rc/WorldWarIIJetAircraft,WorldWarIIJetAircraft,owl:equivalentClass,http://www.wikidata.org/entity/Q7831061,Q7831061
http://kbpedia.org/kko/rc/WorldWarIIOccupiedTerritory,WorldWarIIOccupiedTerritory,owl:equivalentClass,http://www.wikidata.org/entity/Q7830671,Q7830671
http://kbpedia.org/kko/rc/WorldWarIMemorial,WorldWarIMemorial,owl:equivalentClass,http://www.wikidata.org/entity/Q3238324,Q3238324
http://kbpedia.org/kko/rc/WorldWideWebClientProgram,WorldWideWebClientProgram,owl:equivalentClass,http://www.wikidata.org/entity/Q6368,Q6368
http://kbpedia.org/kko/rc/WorldWideWebRobot,WorldWideWebRobot,owl:equivalentClass,http://www.wikidata.org/entity/Q45842,Q45842
http://kbpedia.org/kko/rc/WorldWideWebServerProgram,WorldWideWebServerProgram,owl:equivalentClass,http://www.wikidata.org/entity/Q11288,Q11288
http://kbpedia.org/kko/rc/Worm,Worm,owl:equivalentClass,http://www.wikidata.org/entity/Q47253,Q47253
http://kbpedia.org/kko/rc/WormGear,WormGear,owl:equivalentClass,http://www.wikidata.org/entity/Q12529,Q12529
http://kbpedia.org/kko/rc/WormianBone,WormianBone,owl:equivalentClass,http://www.wikidata.org/entity/Q924285,Q924285
http://kbpedia.org/kko/rc/Wormwood,Wormwood,owl:equivalentClass,http://www.wikidata.org/entity/Q156421,Q156421
http://kbpedia.org/kko/rc/Worshiper,Worshiper,owl:equivalentClass,http://www.wikidata.org/entity/Q2514663,Q2514663
http://kbpedia.org/kko/rc/Wound,Wound,owl:equivalentClass,http://www.wikidata.org/entity/Q184753,Q184753
http://kbpedia.org/kko/rc/WoundBotulism,WoundBotulism,owl:equivalentClass,http://www.wikidata.org/entity/Q18553251,Q18553251
http://kbpedia.org/kko/rc/WoundCleaningSolution,WoundCleaningSolution,owl:equivalentClass,http://www.wikidata.org/entity/Q1509074,Q1509074
http://kbpedia.org/kko/rc/Woundfin,Woundfin,owl:equivalentClass,http://www.wikidata.org/entity/Q2630710,Q2630710
http://kbpedia.org/kko/rc/Woven,Woven,owl:equivalentClass,http://www.wikidata.org/entity/Q17091631,Q17091631
http://kbpedia.org/kko/rc/WovenFabric,WovenFabric,owl:equivalentClass,http://www.wikidata.org/entity/Q5295538,Q5295538
http://kbpedia.org/kko/rc/WranglingAnimals,WranglingAnimals,owl:equivalentClass,http://www.wikidata.org/entity/Q8037570,Q8037570
http://kbpedia.org/kko/rc/Wrapper,Wrapper,owl:equivalentClass,http://www.wikidata.org/entity/Q109981083,Q109981083
http://kbpedia.org/kko/rc/WreckerTruck,WreckerTruck,owl:equivalentClass,http://www.wikidata.org/entity/Q332050,Q332050
http://kbpedia.org/kko/rc/Wren,Wren,owl:equivalentClass,http://www.wikidata.org/entity/Q208304,Q208304
http://kbpedia.org/kko/rc/Wrench,Wrench,owl:equivalentClass,http://www.wikidata.org/entity/Q154411,Q154411
http://kbpedia.org/kko/rc/Wrestler,Wrestler,owl:equivalentClass,http://www.wikidata.org/entity/Q27978698,Q27978698
http://kbpedia.org/kko/rc/WrestlingAnimeAndManga,WrestlingAnimeAndManga,owl:equivalentClass,http://www.wikidata.org/entity/Q8954210,Q8954210
http://kbpedia.org/kko/rc/WrestlingCompetition,WrestlingCompetition,owl:equivalentClass,http://www.wikidata.org/entity/Q7481817,Q7481817
http://kbpedia.org/kko/rc/WrestlingRing,WrestlingRing,owl:equivalentClass,http://www.wikidata.org/entity/Q6763849,Q6763849
http://kbpedia.org/kko/rc/WrestlingShoe,WrestlingShoe,owl:equivalentClass,http://www.wikidata.org/entity/Q8038098,Q8038098
http://kbpedia.org/kko/rc/WrestlingSportsEvent,WrestlingSportsEvent,owl:equivalentClass,http://www.wikidata.org/entity/Q27031964,Q27031964
http://kbpedia.org/kko/rc/WrestlingWeightClass,WrestlingWeightClass,owl:equivalentClass,http://www.wikidata.org/entity/Q1520639,Q1520639
http://kbpedia.org/kko/rc/WrigleyField,WrigleyField,owl:equivalentClass,http://www.wikidata.org/entity/Q1052807,Q1052807
http://kbpedia.org/kko/rc/Wrinkle,Wrinkle,owl:equivalentClass,http://www.wikidata.org/entity/Q349185,Q349185
http://kbpedia.org/kko/rc/Wrinkled,Wrinkled,owl:equivalentClass,http://www.wikidata.org/entity/Q130443855,Q130443855
http://kbpedia.org/kko/rc/Wrist,Wrist,owl:equivalentClass,http://www.wikidata.org/entity/Q185706,Q185706
http://kbpedia.org/kko/rc/WristBrace,WristBrace,owl:equivalentClass,http://www.wikidata.org/entity/Q1735362,Q1735362
http://kbpedia.org/kko/rc/WristGuard,WristGuard,owl:equivalentClass,http://www.wikidata.org/entity/Q8038360,Q8038360
http://kbpedia.org/kko/rc/Wristwatch,Wristwatch,owl:equivalentClass,http://www.wikidata.org/entity/Q26965868,Q26965868
http://kbpedia.org/kko/rc/Writ,Writ,owl:equivalentClass,http://www.wikidata.org/entity/Q1001059,Q1001059
http://kbpedia.org/kko/rc/Writer,Writer,owl:equivalentClass,http://www.wikidata.org/entity/Q36180,Q36180
http://kbpedia.org/kko/rc/WriterAboutActivismAndSocialChange,WriterAboutActivismAndSocialChange,owl:equivalentClass,http://www.wikidata.org/entity/Q24913791,Q24913791
http://kbpedia.org/kko/rc/WriterAboutCommunism,WriterAboutCommunism,owl:equivalentClass,http://www.wikidata.org/entity/Q8954352,Q8954352
http://kbpedia.org/kko/rc/WriterOnLatinAmerica,WriterOnLatinAmerica,owl:equivalentClass,http://www.wikidata.org/entity/Q8954597,Q8954597
http://kbpedia.org/kko/rc/WriterOnZionism,WriterOnZionism,owl:equivalentClass,http://www.wikidata.org/entity/Q8954599,Q8954599
http://kbpedia.org/kko/rc/Writhing,Writhing,owl:equivalentClass,http://www.wikidata.org/entity/Q778947,Q778947
http://kbpedia.org/kko/rc/Writing,Writing,owl:equivalentClass,http://www.wikidata.org/entity/Q37260,Q37260
http://kbpedia.org/kko/rc/WritingAComposition,WritingAComposition,owl:equivalentClass,http://www.wikidata.org/entity/Q1468902,Q1468902
http://kbpedia.org/kko/rc/WritingBoard,WritingBoard,owl:equivalentClass,http://www.wikidata.org/entity/Q29385780,Q29385780
http://kbpedia.org/kko/rc/WritingByHand,WritingByHand,owl:equivalentClass,http://www.wikidata.org/entity/Q15123051,Q15123051
http://kbpedia.org/kko/rc/WritingImplement,WritingImplement,owl:equivalentClass,http://www.wikidata.org/entity/Q121916,Q121916
http://kbpedia.org/kko/rc/WritingMedia,WritingMedia,owl:equivalentClass,http://www.wikidata.org/entity/Q7825776,Q7825776
http://kbpedia.org/kko/rc/WritingPen,WritingPen,owl:equivalentClass,http://www.wikidata.org/entity/Q4063215,Q4063215
http://kbpedia.org/kko/rc/WritingStyleGuide,WritingStyleGuide,owl:equivalentClass,http://www.wikidata.org/entity/Q198614,Q198614
http://kbpedia.org/kko/rc/WritingSurfaceProduct,WritingSurfaceProduct,owl:equivalentClass,http://www.wikidata.org/entity/Q3327760,Q3327760
http://kbpedia.org/kko/rc/WritingSymbolCharacter,WritingSymbolCharacter,owl:equivalentClass,http://www.wikidata.org/entity/Q3241972,Q3241972
http://kbpedia.org/kko/rc/WritingSystem,WritingSystem,owl:equivalentClass,http://www.wikidata.org/entity/Q8192,Q8192
http://kbpedia.org/kko/rc/WritingSystemsDerivedFromThePhoenician,WritingSystemsDerivedFromThePhoenician,owl:equivalentClass,http://www.wikidata.org/entity/Q19569474,Q19569474
http://kbpedia.org/kko/rc/WrittenCodeOfConduct,WrittenCodeOfConduct,owl:equivalentClass,http://www.wikidata.org/entity/Q340900,Q340900
http://kbpedia.org/kko/rc/WrittenCommunication,WrittenCommunication,owl:equivalentClass,http://www.wikidata.org/entity/Q1471509,Q1471509
http://kbpedia.org/kko/rc/WrittenNumeral,WrittenNumeral,owl:equivalentClass,http://www.wikidata.org/entity/Q63116,Q63116
http://kbpedia.org/kko/rc/WrittenRecord,WrittenRecord,owl:equivalentClass,http://www.wikidata.org/entity/Q4423781,Q4423781
http://kbpedia.org/kko/rc/WrittenReportOnSituation,WrittenReportOnSituation,owl:equivalentClass,http://www.wikidata.org/entity/Q10870555,Q10870555
http://kbpedia.org/kko/rc/WrittenWord,WrittenWord,owl:equivalentClass,http://www.wikidata.org/entity/Q115863220,Q115863220
http://kbpedia.org/kko/rc/WroughtonsFreeTailedBat,WroughtonsFreeTailedBat,owl:equivalentClass,http://www.wikidata.org/entity/Q1833167,Q1833167
http://kbpedia.org/kko/rc/Wujue,Wujue,owl:equivalentClass,http://www.wikidata.org/entity/Q10882176,Q10882176
http://kbpedia.org/kko/rc/WuLanguage,WuLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q34290,Q34290
http://kbpedia.org/kko/rc/Wulfenite,Wulfenite,owl:equivalentClass,http://www.wikidata.org/entity/Q421092,Q421092
http://kbpedia.org/kko/rc/Wurtzite,Wurtzite,owl:equivalentClass,http://www.wikidata.org/entity/Q421115,Q421115
http://kbpedia.org/kko/rc/WweNoWayOut,WweNoWayOut,owl:equivalentClass,http://www.wikidata.org/entity/Q868250,Q868250
http://kbpedia.org/kko/rc/WyandotLanguage,WyandotLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q1185119,Q1185119
http://kbpedia.org/kko/rc/WyomingCulture,WyomingCulture,owl:equivalentClass,http://www.wikidata.org/entity/Q7825038,Q7825038
http://kbpedia.org/kko/rc/WyomingToad,WyomingToad,owl:equivalentClass,http://www.wikidata.org/entity/Q14917274,Q14917274
http://kbpedia.org/kko/rc/X86Architecture,X86Architecture,owl:equivalentClass,http://www.wikidata.org/entity/Q182933,Q182933
http://kbpedia.org/kko/rc/Xaghra,Xaghra,owl:equivalentClass,http://www.wikidata.org/entity/Q605343,Q605343
http://kbpedia.org/kko/rc/XanaxProduct,XanaxProduct,owl:equivalentClass,http://www.wikidata.org/entity/Q47521014,Q47521014
http://kbpedia.org/kko/rc/Xanthidae,Xanthidae,owl:equivalentClass,http://www.wikidata.org/entity/Q648406,Q648406
http://kbpedia.org/kko/rc/Xanthophyll,Xanthophyll,owl:equivalentClass,http://www.wikidata.org/entity/Q216208,Q216208
http://kbpedia.org/kko/rc/Xanthopyreniaceae,Xanthopyreniaceae,owl:equivalentClass,http://www.wikidata.org/entity/Q8043086,Q8043086
http://kbpedia.org/kko/rc/Xanthorrhoeaceae,Xanthorrhoeaceae,owl:equivalentClass,http://www.wikidata.org/entity/Q749826,Q749826
http://kbpedia.org/kko/rc/XBox,XBox,owl:equivalentClass,http://www.wikidata.org/entity/Q61356927,Q61356927
http://kbpedia.org/kko/rc/Xbox360,Xbox360,owl:equivalentClass,http://www.wikidata.org/entity/Q48263,Q48263
http://kbpedia.org/kko/rc/XboxConsole,XboxConsole,owl:equivalentClass,http://www.wikidata.org/entity/Q132020,Q132020
http://kbpedia.org/kko/rc/XboxDevelopment,XboxDevelopment,owl:equivalentClass,http://www.wikidata.org/entity/Q15095555,Q15095555
http://kbpedia.org/kko/rc/XboxHardware,XboxHardware,owl:equivalentClass,http://www.wikidata.org/entity/Q15095553,Q15095553
http://kbpedia.org/kko/rc/XboxLive,XboxLive,owl:equivalentClass,http://www.wikidata.org/entity/Q170073,Q170073
http://kbpedia.org/kko/rc/XboxOne,XboxOne,owl:equivalentClass,http://www.wikidata.org/entity/Q13361286,Q13361286
http://kbpedia.org/kko/rc/XboxSoftware,XboxSoftware,owl:equivalentClass,http://www.wikidata.org/entity/Q15095549,Q15095549
http://kbpedia.org/kko/rc/Xenical,Xenical,owl:equivalentClass,http://www.wikidata.org/entity/Q424163,Q424163
http://kbpedia.org/kko/rc/Xenon,Xenon,owl:equivalentClass,http://www.wikidata.org/entity/Q1106,Q1106
http://kbpedia.org/kko/rc/XenonGas,XenonGas,owl:equivalentClass,http://www.wikidata.org/entity/Q1106,Q1106
http://kbpedia.org/kko/rc/XenonLamp,XenonLamp,owl:equivalentClass,http://www.wikidata.org/entity/Q8043635,Q8043635
http://kbpedia.org/kko/rc/Xenophobia,Xenophobia,owl:equivalentClass,http://www.wikidata.org/entity/Q166005,Q166005
http://kbpedia.org/kko/rc/Xenosauridae,Xenosauridae,owl:equivalentClass,http://www.wikidata.org/entity/Q13416819,Q13416819
http://kbpedia.org/kko/rc/Xenotime,Xenotime,owl:equivalentClass,http://www.wikidata.org/entity/Q421241,Q421241
http://kbpedia.org/kko/rc/XenotropicMurineLeukemiaRelatedVirus,XenotropicMurineLeukemiaRelatedVirus,owl:equivalentClass,http://www.wikidata.org/entity/Q1855214,Q1855214
http://kbpedia.org/kko/rc/Xerinae,Xerinae,owl:equivalentClass,http://www.wikidata.org/entity/Q53112,Q53112
http://kbpedia.org/kko/rc/Xeronemataceae,Xeronemataceae,owl:equivalentClass,http://www.wikidata.org/entity/Q11902556,Q11902556
http://kbpedia.org/kko/rc/Xerophile,Xerophile,owl:equivalentClass,http://www.wikidata.org/entity/Q980491,Q980491
http://kbpedia.org/kko/rc/Xewkija,Xewkija,owl:equivalentClass,http://www.wikidata.org/entity/Q919921,Q919921
http://kbpedia.org/kko/rc/XGame,XGame,owl:equivalentClass,http://www.wikidata.org/entity/Q527512,Q527512
http://kbpedia.org/kko/rc/XhosaLanguage,XhosaLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q13218,Q13218
http://kbpedia.org/kko/rc/XiangLanguage,XiangLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q13220,Q13220
http://kbpedia.org/kko/rc/XianMA60,XianMA60,owl:equivalentClass,http://www.wikidata.org/entity/Q547934,Q547934
http://kbpedia.org/kko/rc/Xingyiquan,Xingyiquan,owl:equivalentClass,http://www.wikidata.org/entity/Q167560,Q167560
http://kbpedia.org/kko/rc/Xiongnu,Xiongnu,owl:equivalentClass,http://www.wikidata.org/entity/Q188836,Q188836
http://kbpedia.org/kko/rc/XiphenemaDiversicaudatum,XiphenemaDiversicaudatum,owl:equivalentClass,http://www.wikidata.org/entity/Q3718990,Q3718990
http://kbpedia.org/kko/rc/Xiphinema,Xiphinema,owl:equivalentClass,http://www.wikidata.org/entity/Q3022345,Q3022345
http://kbpedia.org/kko/rc/XiphocarisElongata,XiphocarisElongata,owl:equivalentClass,http://www.wikidata.org/entity/Q8044738,Q8044738
http://kbpedia.org/kko/rc/XiphoidProcess,XiphoidProcess,owl:equivalentClass,http://www.wikidata.org/entity/Q16359,Q16359
http://kbpedia.org/kko/rc/XMLDataAccess,XMLDataAccess,owl:equivalentClass,http://www.wikidata.org/entity/Q8954949,Q8954949
http://kbpedia.org/kko/rc/XMLEditor,XMLEditor,owl:equivalentClass,http://www.wikidata.org/entity/Q1760545,Q1760545
http://kbpedia.org/kko/rc/XMLMarkupLanguage,XMLMarkupLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q8954951,Q8954951
http://kbpedia.org/kko/rc/XMLParser,XMLParser,owl:equivalentClass,http://www.wikidata.org/entity/Q7583393,Q7583393
http://kbpedia.org/kko/rc/XMLSoftware,XMLSoftware,owl:equivalentClass,http://www.wikidata.org/entity/Q8954955,Q8954955
